"453","1121","5","2","","下行性に進行する、呼吸筋、四肢、体幹の筋肉の衰弱"
"453","1136","2","0","","神経症状に伴う運動失調"
"453","1128","2","0","","腹部の痙攣"
"453","1034","2","0","","延髄麻痺の症状としての嚥下障害"
"453","9999","5","2","","乳児でみられる哺乳力低下、泣き声が弱くなる、無表情"
"453","1031","5","2","","乳児ボツリヌス中毒では、症例の90％において初期に便秘がみられる。"
"511","1029","5","2","","激しい腹痛"
"511","1033","5","2","",""
"511","1031","5","1","",""
"511","1030","4","1","",""
"511","1028","4","1","",""
"511","1014","4","1","",""
"511","1005","4","1","",""
"511","1134","5","2","","不眠"
"511","1001","4","1","","疲労感"
"511","1130","3","0","",""
"511","1125","3","0","","腕や肩から始まる脱力感、四肢の麻痺"
"511","1122","3","0","",""
"511","1128","3","0","",""
"365","1029","3","0","","重度の痛み、圧痛"
"365","9999","5","2","","血液および粘液の混じった鮮赤色、レンガ色、黒色の便"
"365","1033","3","0","","嘔吐"
"191","1034","4","1","","嚥下痛"
"191","1002","5","2","",""
"202","1027","5","2","","・労作性／明け方の胸痛・胸痛は重苦しい、圧迫される、締め付けられる、息がつまる、焼けるようなと表現される・不快感として訴えられることもある・前胸部、胸骨後部から下顎、頸部、左肩ないし両肩、左腕、心窩部に広がる痛み（放散痛）がある・数分程度続き、長くても15～20分。重症例では30分以上続く。・急ぎ足や階段を上るといった労作時だけでなく安静時にも起こり、精神的興奮や食事でも起こる"
"202","1163","4","1","","息切れ"
"202","1001","3","0","","疲労"
"202","1018","3","0","","失神寸前状態(near-syncope/faintness)"
"202","1114","3","0","","意識消失"
"202","1033","3","0","",""
"202","1164","5","2","","冷や汗"
"202","1022","3","0","",""
"202","1028","3","0","",""
"203","1027","5","2","","・労作性／明け方の胸痛・胸痛は重苦しい、圧迫される、締め付けられる、息がつまる、焼けるようなと表現される・不快感として訴えられることもある・前胸部、胸骨後部から下顎、頸部、左肩ないし両肩、左腕、心窩部に広がる痛み（放散痛）がある・数分程度続き、長くても15～20分。重症例では30分以上続く。・急ぎ足や階段を上るといった労作時だけでなく安静時にも起こり、精神的興奮や食事でも起こる"
"203","1163","4","1","","息切れ"
"203","1001","3","0","","疲労"
"203","1018","3","1","","失神寸前状態(near-syncope/faintness)"
"203","1114","4","1","","意識消失"
"203","1033","3","0","",""
"203","1164","5","2","","冷や汗"
"203","1022","3","0","",""
"203","1028","3","0","",""
"203","1014","3","0","",""
"207","1027","5","2","","激しい胸痛。突然発症。"
"207","1058","5","2","","激しい背部痛"
"207","1029","5","2","","激しい腹痛・心窩部痛"
"207","1060","5","2","","激しい腰痛"
"207","1094","3","0","",""
"207","1007","3","0","","顔面浮腫"
"207","1032","3","0","",""
"207","1034","3","0","","嚥下障害"
"207","9999","3","0","","低血圧"
"207","1015","3","0","",""
"333","1024","5","2","","普段問題なく上れる階段などで突然呼吸が苦しくなり、息が切れる"
"333","1028","5","2","","1分間で100回以上にもなる脈拍の増加、動悸"
"333","1027","5","2","","息を吸うときの鋭い痛み、前胸部の漠然とした痛み、胸部圧迫感・不快感"
"48","1028","5","2","","動悸"
"48","1018","5","2","",""
"48","1005","5","0","","発汗"
"48","1024","5","2","","窒息感"
"48","1033","5","2","","吐き気"
"48","1129","5","2","","また発作が起きるのではないかという不安"
"417","9999","5","2","","前胸部の皮下に縦または横に走る、痛み、しこり、つれ感を伴う縄状の病変（索状物）、腕を挙げると幅3~5㎜で長さ10㎝ほどの紐状の皮膚の陥凹・溝がみられる"
"392","1017","5","2","","突然起こるバットで殴られたような激しい頭痛、突発的であることから何時何分に起きたとはっきり患者が覚えていることも多い"
"392","1033","5","2","",""
"392","1115","5","2","","意識が朦朧とする、意識消失"
"392","1019","5","2","","項部硬直"
"392","1116","5","2","",""
"393","1136","5","2","","手足を動かしにくい、歩きにくい、ふらつき、片麻痺"
"393","1119","5","2","","しゃべりにくい、失語"
"393","1127","5","2","","手足のしびれ・痛み、片麻痺"
"393","1018","5","0","","失神寸前状態(near-syncope/faintness)／浮動性・頭のふらつき（light-headedness)"
"393","1033","5","2","",""
"393","1076","5","2","","視界が狭くなる"
"393","1017","5","2","",""
"393","1115","5","2","",""
"393","1116","5","2","",""
"393","1128","5","2","",""
"126","1118","4","1","","知能障害"
"126","1136","5","2","","歩行障害、片麻痺"
"126","1017","4","1","",""
"126","1033","3","0","",""
"126","1127","5","2","","片麻痺"
"126","1119","4","1","","言葉がうまく話せない"
"252","1002","5","2","","半数以上の人に発熱がみられる。微熱であることが多いが、約15%で39℃以上の高熱がみられる。"
"252","1001","5","2","","だるい、疲れやすい"
"252","1064","5","2","","多発筋痛症併発による関節痛"
"252","1066","5","2","","全身の筋肉のこわばり、硬直、痛み（多発筋痛）。筋肉の疼痛は運動によって増強する"
"252","1017","5","2","","経験したことのないような局所的頭痛が約70%の患者でみられる。拍動性・片側性で夜間に悪化しやすい。"
"252","1020","4","1","","下顎の痛み、食べ物を噛むことで顎が痛くなり噛み続けられない"
"252","1076","4","1","","片目または両目で、一過性から持続性までのさまざまな視力・視野異常、失明"
"127","1017","5","2","","頭が締め付けられるような比較的軽度の頭痛"
"127","1033","1","-3","","嘔気・嘔吐はみられない"
"127","1010","3","0","",""
"127","9999","3","0","","光過敏または音過敏のどちらか一方がある"
"128","1017","5","2","","・4～72時間続く頭痛・1）片側性である、2）拍動性である、3）中等度～重度である、4）日常的な動作により増悪する、あるいは頭痛のため日常的な動作を避ける、1）2）3）4）のうち2つに当てはまる"
"128","1033","3","0","",""
"128","9999","5","2","","光過敏および音過敏"
"128","1076","4","1","","きらきらした光・点・線が見える（陽性徴候）、視覚を消失する（陰性徴候）などの完全可逆性の視覚症状"
"128","1127","3","0","","チクチク感（陽性徴候）、感覚鈍麻（陰性徴候）などの完全可逆性の感覚症状"
"543","1052","5","2","","少量で暗褐色の持続的または断続的な性器出血、妊娠に気付かず正常な月経と誤認されることも多い"
"543","1029","5","2","","お腹の張り、下腹痛"
"543","1051","5","2","","月経不順、月経量の減少（月経と勘違いする不正出血）"
"543","1042","3","0","","排尿痛"
"543","1043","3","0","","頻尿"
"543","1060","4","1","",""
"366","1033","3","0","",""
"366","1009","5","2","","食欲低下。意図しない体重減少。1ヶ月に10％以上現象。"
"366","1010","5","2","",""
"366","1031","5","2","","慢性的下痢・便秘を繰り返す"
"366","1036","5","2","",""
"366","1032","3","2","",""
"366","1030","5","2","","慢性的下痢・便秘を繰り返す"
"367","1029","5","2","",""
"367","1030","5","2","",""
"367","1002","4","1","",""
"367","1036","4","2","","下血"
"367","9999","4","1","","腹部腫瘤、裂孔や難治性痔瘻などの肛門病変"
"367","1097","4","1","","アフタ性口内炎、口腔内の浅い潰瘍"
"367","1009","4","1","","食欲低下"
"367","1001","4","1","",""
"367","1016","4","1","",""
"237","1029","5","2","","心窩部痛・左上腹部痛・90%以上で起こる上腹部を中心とした腹痛と圧痛何の前触れもなく痛みが起こることもありますが、食事後、とくに油分の多い食事をしたあとや、アルコールを多く飲んだあとに起こることも少なくありません。痛みは、膝を曲げて腹ばいになると和らぐことがあります（胸膝位(きょうしつい)）。 "
"237","1002","3","0","",""
"237","1003","3","0","",""
"237","1033","4","1","","激しく何時間も続くことがある"
"237","1010","4","1","",""
"237","1032","4","1","",""
"237","1035","2","0","","重症化した場合"
"237","1015","2","0","","重症化した場合"
"237","1115","2","0","","重症化した場合"
"237","1058","5","2","","背部への放散痛"
"237","1030","2","0","","重症化した場合"
"237","1001","2","0","","重症化した場合"
"237","1025","2","0","","重症化した場合。吐血、消化管出血による黒色便"
"237","9999","5","2","","グレイ・ターナー徴候（Grey-Turner徴候）膵液によって組織が自己融解を起こし、血性滲出液が左側腹部の周囲が暗赤色に染まる"
"236","1029","5","2","","心窩部痛・左上腹部痛。長時間または数日間続く頑固で難治性の上腹痛、腹部圧痛"
"236","1030","3","0","",""
"236","9999","5","2","","やや黄色みを帯び白色で量の多い脂の浮いた便（脂肪便）"
"236","1058","5","2","",""
"236","1060","5","2","",""
"236","1033","3","0","",""
"236","1032","3","0","",""
"236","1001","3","0","",""
"236","1009","5","2","","食欲低下"
"111","1029","4","1","",""
"111","1032","4","1","",""
"111","1030","4","1","",""
"111","1001","4","1","",""
"111","1035","5","2","",""
"111","1007","4","1","",""
"111","1115","3","0","",""
"111","1010","5","2","",""
"100","1001","5","2","","易疲労感"
"100","1007","5","2","","眼瞼浮腫"
"100","9999","5","2","","記憶力・学習能力低下"
"100","1008","4","1","","体重増加"
"100","1031","4","1","",""
"100","1094","4","1","",""
"100","1051","5","2","","無月経"
"35","1001","3","0","","疲れやすい"
"35","1056","3","0","","血流が悪くなることに寄る肩こり"
"47","1134","5","2","","・寝つきが悪い、途中で起きてしまい眠れない、朝早く起きてしまう、熟睡できない（不眠）・日中眠くて仕方ない、居眠りをしてしまう（過眠）・適切な時刻に眠ることができず、希望する時刻に起きられない"
"47","1089","3","0","0","いびき、眠っているときに息が止まる、無呼吸"
"47","9999","5","2","","寝ぼけ行動、寝言、睡眠中の大声・叫び声"
"397","1118","1","-3","",""
"238","1035","5","2","",""
"238","9999","5","2","","新生児期にみられる核黄疸"
"96","9999","1","0","","関節炎が７～１０日続いた後、次の発作までは無症状である。"
"99","1121","5","2","","脱力、筋力低下、テタニー"
"99","1001","3","0","",""
"99","1033","5","2","",""
"99","1010","5","2","",""
"99","1041","5","2","","多尿、多飲、口渇"
"300","1127","5","2","","口周辺や手足の感覚異常・チクチクした痛み"
"300","1128","5","2","","手足の攣縮（テタニー）、全身痙攣、喉頭痙攣"
"300","9999","5","2","","錯乱、記憶喪失、幻覚"
"300","1130","5","2","",""
"300","1131","5","2","",""
"300","1065","5","2","","筋肉痛"
"300","1024","2","0","","喉頭痙攣による呼吸困難"
"10","1062","5","2","","歩行などの運動時に、ふくらはぎ、お尻、太ももに疲れ、だるさ、痛み、こむら返りが起こる（間歇性跛行）"
"149","1002","3","0","",""
"149","1006","4","1","","局所リンパ節腫脹"
"149","1001","3","0","",""
"149","1028","3","0","",""
"368","1025","5","2","","激しい悪心、嘔吐後の吐血"
"368","1029","3","0","","みぞおちの痛み（心窩部痛）"
"368","1015","3","0","",""
"30","1029","5","2","","心窩部痛・特に空腹時に起こる胃痛、胃もたれ、食後の腹痛、胃の不快感"
"30","1033","4","1","",""
"30","1034","5","2","","胸焼け"
"30","1032","5","1","","膨満感"
"30","1010","3","0","",""
"30","9999","3","0","","げっぷ"
"263","1134","4","1","","就寝中に脚が無意識にピクンピクンと動く（周期性四肢運動）ため睡眠が妨げられる、日中の眠気"
"263","1001","4","1","","不眠による日中の疲労"
"311","1102","5","2","","・体幹や四肢伸側に多発する1mm程度の水滴に似た透明な小水疱（水晶様汗疹）・後頭部、腋窩、体幹、四肢伸側に多発する1～数mmの紅色小丘疹や小水疱（紅色汗疹）・皮膚色の扁平丘疹が集まり敷石状にみえる（深在性汗疹）"
"311","1101","5","2","",""
"83","1163","5","2","","慢性。階段の昇降など労作時の息切れ・呼吸困難"
"83","1123","3","0","",""
"83","1023","5","2","","慢性で続く咳"
"187","1004","5","2","",""
"187","1005","5","2","",""
"187","1134","5","2","",""
"187","1028","5","2","","動悸"
"187","1017","3","0","",""
"187","1129","5","2","",""
"187","1130","5","2","",""
"187","1118","3","0","",""
"187","1056","3","0","",""
"187","1033","3","0","",""
"187","1010","3","0","",""
"187","1001","5","2","",""
"187","1101","3","0","",""
"187","1095","3","0","",""
"187","1126","5","2","",""
"187","1051","5","2","","月経不順"
"90","1024","5","2","","発作性夜間呼吸困難。夜間・臥位で増悪（起座呼吸）。労作で増悪。急性・慢性両方あり得る。"
"90","1028","5","2","",""
"90","1001","5","2","","疲れやすい"
"90","1134","4","1","","夜間不眠"
"90","1007","5","2","","下肢の浮腫"
"90","1043","3","0","","夜間頻尿"
"90","1032","3","0","","腹部膨満感・圧痛"
"369","1025","5","2","","大量の吐血"
"369","1036","4","1","","タール便が続く"
"200","1023","5","2","","慢性の咳・膿性痰・痰の量が増える"
"200","1024","5","2","",""
"200","1092","4","1","",""
"200","1025","5","2","","喀血・血痰"
"200","1002","3","0","","38℃以上"
"200","1001","3","0","",""
"200","1009","3","0","",""
"334","1023","5","2","","慢性の咳（8W以上）"
"334","1024","3","0","",""
"334","1025","3","0","","喀血・血痰"
"334","1094","3","0","",""
"334","1027","2","1","","胸膜まで進行した場合"
"334","1006","3","0","",""
"334","1034","3","0","","食道近くのリンパ節に転移した場合食道を圧迫し嚥下障害を引き起こす"
"28","1030","5","2","","慢性"
"28","1031","5","2","","慢性"
"28","1029","5","2","","右下腹部が最も多いが、部位が一定しない場合も。発作的に起こる疝痛、もしくは鈍痛のいづれか。"
"28","1032","3","2","",""
"227","1036","5","2","","持続性・反復性の粘血便"
"227","1030","5","2","",""
"227","1029","5","2","","慢性"
"227","1002","3","0","","慢性"
"227","1033","3","0","",""
"227","1018","2","0","","貧血症状"
"227","1001","4","1","","貧血症状"
"227","1028","2","0","","貧血症状"
"227","1009","3","0","",""
"49","1129","5","2","",""
"49","1130","5","2","",""
"49","1134","5","2","",""
"49","1010","5","2","",""
"49","1009","3","0","",""
"49","1001","5","2","",""
"49","1060","3","0","",""
"49","1056","3","0","",""
"49","1030","3","0","",""
"49","1031","3","1","",""
"49","1005","3","0","",""
"231","1035","5","2","",""
"231","1001","5","2","",""
"231","1010","5","2","",""
"231","1032","4","1","","腹水による腹部膨満感"
"231","1007","5","2","",""
"231","1029","3","0","",""
"231","1033","3","0","",""
"31","1030","5","0","",""
"31","1031","5","2","",""
"31","1036","4","1","",""
"31","1029","4","1","","下腹部痛"
"391","1064","5","2","",""
"391","1006","3","0","",""
"391","1066","5","2","",""
"391","1063","5","2","",""
"391","1002","3","0","",""
"391","1001","3","0","",""
"391","1018","3","0","",""
"123","1079","5","2","",""
"123","1095","5","2","",""
"497","1002","4","1","",""
"497","1009","4","1","",""
"497","1001","4","1","",""
"497","1102","5","2","","強い紫外線を浴びた後に出来る水ぶくれ.円盤状の丸い発疹（ディスコイド疹）"
"497","1097","4","1","","鼻の中や口腔内にできる痛みのない潰瘍"
"497","1064","5","2","",""
"497","1066","5","2","",""
"497","1112","5","2","","局所脱毛"
"498","1066","5","2","",""
"498","9999","5","2","","顔の皮膚が硬化して表情が乏しくなる（仮面様顔貌）"
"498","1001","4","1","",""
"299","1027","5","2","",""
"319","1051","5","2","","月経量の増加、月経痛、月経困難症（頭痛や吐き気を伴う）"
"319","1043","4","0","","頻尿"
"319","1060","4","1","",""
"319","1052","4","1","","月経以外の出血、"
"319","1048","4","1","",""
"544","1029","5","2","",""
"544","1051","5","2","","月経血の減少"
"544","1052","5","2","",""
"544","9999","5","2","","月経でない時の月経痛のような痛み"
"544","1146","5","0","","排尿時痛"
"544","1042","5","2","","排尿時痛"
"544","1060","4","1","","急性子宮内膜炎症状"
"544","1002","4","1","","急性子宮内膜炎症状"
"108","1029","5","2","","じわじわ強くなる腹痛"
"108","1033","5","2","",""
"108","1032","5","2","",""
"108","1031","5","2","",""
"36","1029","5","2","",""
"36","1033","3","0","",""
"36","1010","4","1","",""
"91","1018","5","2","",""
"91","1001","3","0","",""
"91","1022","3","0","",""
"351","1006","5","2","","脇の下を触れるとコリコリとしたリンパ節を触れることがある"
"351","9999","5","2","","乳房の皮膚のへこみ"
"208","1094","4","1","","声帯の神経が圧迫された場合"
"208","1024","3","0","","気道が圧迫された場合"
"208","1034","3","0","","食道が圧迫された場合"
"208","1027","5","2","",""
"208","1058","5","2","",""
"32","1031","5","2","",""
"122","1102","5","2","","蚊に刺されたような、痒みを伴う膨疹や紅斑が多数現れ、徐々に拡大する。"
"122","1101","5","2","","蚊に刺されたような、痒みを伴う膨疹や紅斑が多数現れ、徐々に拡大する。"
"122","1007","5","2","","痒みや発赤を伴わない、口唇、眼瞼などにみられる血管性浮腫"
"389","1102","5","2","","蚊に刺されたような、痒みを伴う膨疹や紅斑が多数現れ、徐々に拡大する。"
"389","1101","5","2","",""
"492","1015","5","2","",""
"492","1033","5","2","",""
"492","1029","5","2","",""
"492","1030","5","2","",""
"492","1102","5","2","","全身性じんましん。"
"492","1004","5","2","","顔面紅潮。"
"492","1007","5","2","","吸気時喘鳴として現れる喉頭浮腫。"
"492","1092","5","2","","吸気時または呼気時の喘鳴、窒息感。"
"492","1024","5","2","",""
"492","1022","5","2","",""
"492","1129","5","2","","重篤で切迫した不安感。"
"492","1028","5","2","",""
"492","1018","5","2","","気が遠くなる感覚、もうろう感。"
"492","1128","5","2","","気管支痙攣。"
"493","1069","5","2","","眼がチカチカする。"
"493","1086","5","2","","鼻水が出る。"
"493","1093","5","2","","喉が乾燥する。"
"493","1033","5","2","","吐き気がする。"
"493","1102","5","2","","湿疹が出る。"
"493","1017","5","2","",""
"493","9999","","0","","高気密化・高断熱化などが進んだ特定の住宅内で発症する場合に疑う。"
"249","1007","5","2","","特に口唇、眼瞼、顔面、頸部、舌に現れる、皮膚の限局的腫脹"
"249","1073","5","2","",""
"249","1097","3","0","","口腔内内面に浮腫が生じることにより、喉頭浮腫に進展し、呼吸困難を生じることがある。"
"72","1069","5","2","","眼のかゆみがある。眼がごろごろする。"
"72","1068","5","2","","白目（結膜）が充血している。"
"72","9999","","0","","感染性結膜炎の除外（目脂が黄色や緑色っぽい場合には、感染性結膜炎を疑う）。毎年同じ季節に症状が現れる場合に疑う。"
"184","1079","5","2","","眼の乾燥感、異物感、疲れなどがある。"
"184","1069","5","2","","眼の乾燥感、異物感、疲れなどがある。"
"184","1078","5","2","",""
"184","1067","5","2","",""
"184","1076","3","0","","眼の酷使により、視力が低下することがある。"
"184","1068","4","1","",""
"184","1070","4","1","",""
"185","1069","5","2","","水晶体が濁ることによる眼のかすみがある。"
"185","1076","5","2","","近くが見えにくくなる。"
"185","1078","5","2","",""
"185","9999","","0","","１）高齢者である、２）ステロイドなどの薬剤を使用している、３）放射線に暴露している、４）眼に外傷または炎症がある、５）風疹症候群、糖尿病、ぶどう膜炎などに罹患している。１）～５）がある場合、白内障を疑う。"
"318","1076","5","2","","最初に暗いところでものが見えにくくなる（夜盲）ことが多く、進行すると視野が狭くなること（視野狭窄）により物にぶつかりやすくなる、または物が見えたり消えたりするという症状が現れ、視力の低下を自覚する。症状の起こる順序には個人差があるが、全て両眼で、数年から数十年かけて進行する。後期には、全体が白っぽく見える（光視症）や色覚異常を自覚する。"
"318","1077","5","2","","網膜色素上皮の色ムラ"
"318","1078","4","1","","後期にみられる羞明。"
"318","9999","","0","","１）夜盲、２）視野狭窄、３）視力低下、４）網膜色素変性症の家族歴　１）～４）がある場合、網膜色素変性症を強く疑う。"
"323","1146","5","2","","男性では、尿道に軽い違和感が生じた数時間後に、軽度から強度の排尿時の痛みが起こる。陰茎から黄緑色の膿が出て、頻尿が生じる。女性では、陰部にごく軽い違和感が生じた後、膣から膿のような分泌物が出ることがある。頻尿および排尿痛も生じることがある。"
"323","1002","3","0","","まれに発生"
"323","9999","","0","","男性では3～１０日以内、女性では１０日以上前に、コンドームを使用しない性行為または性的接触があった場合に疑う。他の性感染症に罹患していることも多い。"
"324","1001","5","2","","全身がだるい。"
"324","1017","4","1","","早期から中枢神経症状が起こすことがある。"
"324","1010","4","1","",""
"324","1065","4","1","",""
"324","1023","5","2","","乾いた咳で始まり、２～３日後に膿性～赤褐色の比較的粘稠性に乏しい痰が出る。"
"324","1002","5","2","","38℃以上の高熱"
"324","1003","5","2","",""
"324","1024","4","1","",""
"73","1033","3","0","",""
"73","1029","3","0","","上腹部の不快感や痛みがある。"
"445","1002","4","1","","急性感染症状としての発熱、あるいは長期にわたる発熱"
"445","1091","3","0","",""
"445","1065","3","0","",""
"445","1102","4","1","","繰り返す帯状疱疹、ヘルペス感染症、皮膚真菌症、難治性湿疹等がある。"
"445","1006","4","1","",""
"445","1017","3","0","",""
"445","1001","4","1","",""
"445","1097","4","1","","口腔カンジダ"
"445","1010","4","1","",""
"445","1030","4","1","",""
"445","1054","4","1","","肛門周囲潰瘍、肛門部尖圭コンジローマ、陰部ヘルペス"
"445","9999","","0","","１）他の性感染症の既往がある、２）ウイルス性肝炎の既往がある、３）男性で、男性との性的接触があった、４）コマーシャルセックスワーカーである、５）HIV感染者との性的接触があった、６）妊娠、出産、授乳時に母親がHIV感染者であった、７）輸血または臓器移植を受けた、８）医療事故に遭った、９）安全の不確かな器具を使用した切開や貫通などの医療行為を受けた（ピアス、タトゥー等）、１０）薬物濫用の既往がある、１１）繰り返す帯状疱疹、結核、カポジ肉腫、カンジダ症、日和見感染症などに罹患している、１２）HIV有病率の高い国の出身者である。１）～１２）のいずれかがある場合、HIV感染を疑う。感染成立の２～３週間後に、発熱、咽頭痛、筋肉痛、皮疹、リンパ節腫脹、頭痛といったインフルエンザあるいは伝染性単核球症様の急性感染症状が数日～１０週間ほど継続し、その後無症候期が数年～１０年ほど続いた後、AIDSを発症する。"
"74","9999","","0","","３～５日以内に、加熱不十分な食肉などの食品を摂取した。"
"74","1030","5","2","","軽度から重度の下痢。頻回の水様便の後に血便がみられることが多く、血液の混入量が次第に顕著に増える。"
"74","1029","5","2","",""
"74","1002","3","0","","通常37℃台の軽度で一過性の発熱"
"370","1029","5","2","","心窩部痛および右季肋部痛"
"371","1001","5","2","",""
"371","1009","5","2","","初期症状としてみられる体重減少"
"371","1010","5","2","","初期症状としてみられる食欲不振"
"371","1002","3","0","",""
"371","1035","5","2","","初期には軽度の黄疸がみられることがある。終末期に悪化する。"
"371","1132","3","0","","終末期にみられる錯乱"
"371","9999","","0","","大腸癌、胃癌、膵癌などに罹患している。"
"372","1001","5","2","",""
"372","1029","3","0","","上腹部不快感"
"372","1010","5","2","",""
"372","1009","5","2","",""
"372","1002","3","0","",""
"372","1015","2","0","","初期症状として起こることがあるショック"
"372","9999","","0","","C型肝炎、B型肝炎、アルコール性肝炎、脂肪肝といった慢性肝疾患の既往がある。"
"373","1001","5","2","",""
"373","1029","4","1","","激しい上腹部痛。身体を前屈する、または胎児型の姿勢を取ることにより軽減する。"
"373","1035","5","2","","皮膚や白目（眼瞼結膜）が黄色くなる、尿の色が茶色っぽくなる、便の色が灰白色になる。"
"373","1058","5","2","","上腹部痛からの放散痛"
"373","1060","4","1","",""
"373","1010","5","2","",""
"373","1009","4","1","",""
"373","9999","","0","","１）糖尿病を新たに発症した、あるいは糖尿病が悪化した、２）慢性膵炎の既往がある、３）膵癌の家族歴がある、４）肥満である、５）大量飲酒者である、６）膵管内乳頭粘液性腫瘍の既往がある。１）～６）がある場合に膵癌を疑う。"
"374","1060","5","2","","右上腹部痛"
"374","1058","5","2","","右上腹部痛からの放散痛"
"374","1035","5","2","","皮膚や白目（眼瞼結膜）が黄色くなる、尿の色が茶色っぽくなる、便の色が灰白色になる。"
"374","1002","4","1","",""
"374","1010","4","1","",""
"374","1009","4","1","",""
"478","1035","5","2","","皮膚や白目（眼瞼結膜）が黄色くなる、尿の色が茶色っぽくなる、便の色が灰白色になる。"
"478","1060","5","2","",""
"478","1009","4","1","",""
"478","1010","4","1","",""
"478","1002","4","1","",""
"478","1001","4","1","",""
"482","1101","5","2","","全身の強いかゆみ"
"482","1001","4","1","",""
"482","1035","4","1","",""
"482","1007","4","1","",""
"483","1016","5","2","",""
"483","1025","5","2","",""
"483","1036","5","2","",""
"483","9999","","0","","男女比は約１：３で、４０～５０歳代をピークとする。"
"483","1015","5","2","",""
"375","1029","4","1","","腹痛、腹部不快感"
"375","1035","4","1","",""
"375","1001","3","0","",""
"375","1009","4","1","",""
"479","1029","4","1","","７０～９０％で腹痛がみられる。"
"479","1035","2","0","",""
"479","1033","3","0","",""
"484","1115","4","1","","インスリノーマ症状。低血糖に寄る意識障害"
"484","1144","4","1","","インスリノーマ症状。低血糖による傾眠"
"484","1128","3","0","","インスリノーマ症状。"
"34","1001","5","2","",""
"34","1010","5","2","",""
"34","1035","5","2","",""
"34","9999","5","2","","褐色尿"
"34","1002","3","0","",""
"233","1035","5","2","",""
"233","1101","4","1","",""
"233","9999","5","2","","灰白色便"
"233","1002","3","0","",""
"233","1001","3","0","",""
"233","1010","3","0","",""
"376","1144","5","2","","睡眠覚醒リズムの逆転を初期症状とし、普通の呼びかけで目を開き会話ができるが、時に傾眠傾向がみられるようになる。悪化すると、ほとんど眠っている状態（傾眠状態）となる。"
"376","1130","5","2","","多幸気分だが、時に抑うつ状態となる。"
"376","9999","5","2","","だらしなくなる、なんとなくぼーっとするなどといった気付きにくい症状で開始し、時や場所がわからなくなる（指南力障害）、物を取り違えるなどの症状がみられるようになる。徐々に反抗的態度をみせるようになり、医師の指示に従わなくなる。"
"376","1133","5","2","","お金をまく、化粧品をゴミ箱に捨てるなどの異常行動を取る。"
"376","1131","5","2","","しばしば興奮状態またはせん妄状態となる。"
"376","1116","5","2","",""
"377","1033","3","0","","頻回に起こる嘔吐"
"377","1024","4","1","","多呼吸"
"377","1128","5","2","",""
"377","1115","5","2","",""
"377","1133","5","2","","異常行動、失見当識"
"480","1029","5","2","","上腹部痛がある。"
"480","1002","5","2","",""
"480","1035","5","2","",""
"481","1029","5","2","",""
"481","1033","5","2","",""
"481","1002","4","1","",""
"481","1035","5","2","",""
"481","9999","5","2","","灰白色便"
"112","1035","5","2","",""
"112","9999","5","2","","褐色尿、灰白色便、皮膚に生じる黄色い脂肪の沈着"
"112","1101","5","2","","全身の痒みがある。"
"112","1029","3","0","",""
"112","1010","3","0","",""
"112","1033","3","0","",""
"112","1002","3","0","",""
"234","1029","3","0","","右上腹部痛（右季肋部痛）に鈍痛が起こることがある。"
"234","1058","3","0","","右上腹部から背中にかけての痛み。"
"235","1058","4","1","","背中まで広がる痛み"
"235","1055","3","0","","肩まで広がる痛み"
"235","1032","3","0","",""
"235","1029","4","1","","胃の痛み"
"279","1062","3","0","","下肢のだるさ、鈍痛"
"280","1102","5","2","","かさぶたのような湿疹（落屑性湿疹局面）がある。"
"280","1107","5","2","","下腿の下3分の1で、特に内外のくるぶし上方（内外踝上方）に浮腫性紅斑がみられ、慢性化すると白色調の萎縮性局面や皮膚硬化が起こる。"
"150","1036","5","2","","慢性的な排便時の出血（鮮血）がある。"
"281","1036","5","1","","慢性的な排便時の出血（鮮血）がある。"
"281","9999","5","2","","急に発症した例でみられる肛門部の激しい疼痛（嵌頓痔核、血栓性外痔核）。"
"282","9999","5","2","","肛門部の激しい疼痛"
"414","9999","5","2","","肛門周囲の持続的な疼痛、発赤、腫脹"
"284","9999","3","0","","排便困難"
"55","1101","5","2","",""
"55","1015","3","0","","アナフィラキシーショック"
"151","9999","5","2","","咬まれた部位の腫れ、浸出液の排出"
"151","1006","3","0","","頸部リンパ節の腫れ、痛み"
"151","1002","3","0","",""
"151","1003","3","0","",""
"151","1033","3","0","",""
"151","1065","3","0","",""
"151","1029","3","0","",""
"151","1115","2","0","",""
"151","1015","2","0","",""
"152","1102","5","2","","水疱。比較的軽度の熱傷では、水疱の赤みが圧迫により焼失するが、重度の場合は消失しない。"
"152","1127","5","2","","知覚鈍麻"
"153","9999","5","2","","爪周囲にみられる腫れ、膿疱"
"146","1006","5","2","","痛みを伴うリンパ節の腫れ"
"146","1002","4","1","",""
"285","1062","5","2","","膝の裏に袋状に突出した腫れがみられ、膝を曲げると窮屈に感じ、伸ばすと痛みを感じる。腫れは、ふくらはぎまで及ぶこともある。"
"521","9999","","0","","臍炎や臍周囲炎を繰り返す場合に疑う。"
"522","9999","5","2","","鼠径部の足側に膨らみがみられる。お腹に力を入れる動作を行った場合のみ、膨らみがみられることもある。"
"522","1029","3","0","","腹部の重たい感覚や、お腹に力を入れることにより強くなる痛みがあることがあるが、強い痛み（嵌頓による）が起こるまで気付かないことも多い。"
"522","1015","2","0","","（嵌頓による）強い痛みを放置した場合に起こるショック。"
"276","1002","3","0","",""
