"135","気分変調症","慢性","N","","0",".33",".33",".33",".5",".5",".25",".25",".25",".25","F341","","ほぼ1日中抑うつ気分が長期間続く病気。この病気の特徴は、社会や家庭への不適応感や罪責感、さまざまな刺激への過敏性、人や社会への怒り、社会からのひきこもり、興味の喪失、疲れやすさや活力の減退、生産性の欠如。うつ病とは非常によく似ているが、「常時落ち込んでいる」という訴えや症状、より軽症で、より長い経過をたどる点で、うつ病と区別することができます。"
"136","身体表現性障害","","N","","0",".33",".33",".33",".5",".5",".25",".25",".25",".25","F459","",""
"137","ベンゾジアゼピン中毒症","頻回","N","","0",".33",".33",".33",".5",".5",".25",".25",".25",".25","T424","Y471","ベンゾジアゼピン系薬物の反復的服薬により、中毒症・離脱症状が起きる状態。離脱症候群には、不安、抑うつ気分、離人症、現実感喪失（英語版）、睡眠障害、触覚や痛みに対する過感受、震え、けいれん、筋肉痛、頭痛などがある"
"138","自閉症スペクトラム性障害","慢性","N","",".5",".5","0","0",".5",".5",".25",".25",".25",".25","F840","","社会性やコミュニケーションに関連する脳の働きに発達段階で障害が出る病気。症状としては、社会性の困難さ、言葉の遅れや認識力が低い状態などのコミュニケーション障害、多動、"
"139","摂食障害","慢性","N","","0",".3",".5",".2",".3",".7",".25",".25",".25",".25","F509","","拒食症と過食症をまとめた呼び方で、心療内科的疾患。若い女性に多いが年代層も広がり男性でもいる。医学的には「体重が減少し、」「月経が止まる」場合は拒食症であると判断する。摂食障害に加え、抑うつ状態や不安障害、パーソナリティ障害、薬物依存などが合併していることも多い。"
"140","統合失調症","慢性","N","","0",".2",".5",".3",".5",".5",".25",".25",".25",".25","F209","","幻覚や妄想という症状が特徴的な精神疾患。それに伴い、社会生活・家庭生活の障害、および感覚・思考・行動が病気のため歪んでいるという認識の障害（病識の障害）という特徴を持つ。発症の背景・原因は不明。症状としては、幻聴・厳格、妄想、会話・行動の障害（会話や行動がまとまりが無く、周りの人が理解できないような状態）、感情障害、意欲の低下、病識が無い、など。"
"141","本態性白血球増多症","慢性","N","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","D728","","通常よりも白血球が多い状態の事。"
"142","予防接種副反応","突発急性","Y","",".67",".33","0","0",".5",".5",".25",".25",".25",".25","T881","",""
"143","RSウィルス感染症","急性","Y","",".4",".4",".2",".1",".5",".5",".3",".1",".2",".4","B348","",""
"144","突発性発疹","急性","Y","",".5",".4",".13",".05",".5",".5",".25",".25",".25",".25","B082","",""
"145","熱性けいれん","急性","Y","",".5",".5","0","0",".5",".5",".25",".25",".25",".25","R560","",""
"146","リンパ節炎","急性","Y","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","I889","","感染症により、1箇所または複数のリンパ節が炎症を起こし、腫れと圧痛をおこす病気。"
"147","粉瘤（アテローム）","慢性頻回急性","Y","","0",".2",".25",".5",".5",".5",".25",".25",".25",".25","L720","","皮膚の下に袋状の構造物ができ、本来皮膚から剥げ落ちるはずの垢（角質）と皮膚の脂（皮脂）が、剥げ落ちずに袋の中にたまってしまってできた腫瘍の総称。"
"148","脂肪腫","慢性","Y","","0",".1",".5",".4",".4",".6",".25",".25",".25",".25","D179","","皮膚と筋肉の間や、筋肉の中で脂肪の細胞からできる良性腫瘍。40〜50代女性に多いと言われる。腫瘍・しこりが皮膚と筋肉の間や筋肉に出来る。痛みはほとんど伴わない。"
"149","蜂巣炎・蜂窩織炎","急性","Y","","0","0",".33",".67",".5",".5",".2",".2",".4",".2","L039","","皮膚の一部が細菌に感染し炎症を起こしている状態。外傷や、白癬、黄色ブドウ球菌の感染などにより起きる。足に感染することが多く、主に感染している部位が赤く腫れ、熱感や痛みがある。全身症状として関節炎が起きることがある。"
"150","内痔核","","Y","","0","0",".4",".6",".5",".5",".25",".25",".25",".25","I842","",""
"151","動物咬創","突発急性","Y","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","T141","",""
"152","熱傷","突発","Y","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","T300","",""
"153","爪囲炎","","Y","",".2",".27",".27",".27",".5",".5",".25",".25",".25",".25","L030","",""
"154","鼠径ヘルニア","","Y","",".33",".33","0",".33",".5",".5",".25",".25",".25",".25","K409","",""
"155","下肢リンパ浮腫","慢性","Y","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","I890","","足がむくむ病気の一つ。原因不明などもあるが、多くは各種癌（子宮がん、前立腺癌など）による治療によってリンパの流れが悪くなることから起こる。下肢に感染を起こしやすく、蜂窩織炎になりやすい。"
"156","陥入爪","慢性増悪","Y","",".1",".2",".27",".3",".5",".5",".25",".25",".25",".25","L600","",""
"157","変形性膝関節症","慢性","Y","","0","0",".25",".75",".44",".56000000000000005",".25",".25",".25",".25","M179","",""
"158","変形性肩関節症","慢性","Y","","0","0",".25",".75",".5",".5",".25",".25",".25",".25","M1991","",""
"159","変形性脊椎症","慢性","Y","","0","0",".25",".75",".5",".5",".25",".25",".25",".25","M4799","","脊椎（頚椎・腰椎）の骨が加齢とともに変形して腰痛や背部痛、首の痛みなどを起こす状態。部位によって腰痛や首の痛み、手足の痺れなどが出る。"
"160","大腿骨頚部骨折","","Y","","0","0",".33",".67",".33",".67",".25",".25",".25",".25","S7200","",""
"161","手関節骨折","突発","Y","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","S6280","",""
"162","ばね指","","Y","","0",".25",".38",".38",".33",".67",".25",".25",".25",".25","M6534","",""
"163","脊椎圧迫骨折","突発","Y","","0","0",".33",".67",".33",".67",".25",".25",".25",".25","T08-0","",""
"164","打撲","突発","Y","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","T140","",""
"165","上腕骨顆上突起周囲炎","","Y","","0",".43",".43",".14000000000000001",".5",".5",".25",".25",".25",".25","M7712","",""
"166","接触性皮膚炎","慢性急性頻回","Y","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","L259","","刺激物やアレルゲンとの接触により引き起こされる皮膚の炎症の総称。皮膚の刺激感（ひりひり）、発赤、腫脹、紅斑。化学物質に接触した部位に限局して生じるため、健常皮膚との境界は明瞭で、しばしば直線的となり帯状、線状の形態をとる。１）以前に明らかな接触皮膚炎の既往があり、そのなかに含まれる成分に再度曝露した場合、２）同じ季節に同じような湿疹病変を生じる場合、３）何らかの環境変化、ライフスタイルの変化のあとに生じた場合、他の炎症性皮膚疾患を考え頸かをフォローしたが経過もしくは症状が合わない場合、既存の皮膚病変に外用薬を使用していて悪化してきた、もしくは臨床像が変わってきた場合。１）～８）がある場合、接触皮膚炎の可能性を強く疑う。"
"167","掌蹠膿疱症","急性慢性","Y","","0",".2",".4",".4",".5",".5",".1",".3",".5",".1","L403","","手のひらや足の裏に膿疱（うみをもった皮膚の発疹）や、がさがさした湿疹を繰り返す病気。足白癬、異汗性湿疹と似ている。"
"168","爪白癬","慢性","Y","","0",".33",".33",".33",".5",".5",".1",".3",".5",".1","B351","",""
"169","皮膚細菌感染症","急性","Y","",".25",".25",".25",".25",".5",".5",".1",".3",".5",".1","L089","","細菌による皮膚の感染症の総称。蜂巣炎や丹毒、毛包炎などが含まれる。"
"170","円形脱毛症","","Y","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","L639","",""
"171","炎症後色素沈着","","Y","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","L810","",""
"172","薬疹","突発急性慢性","Y","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","L270","","薬剤が原因で皮膚に発疹や痒みがでる病気。蕁麻疹や、多形滲出性紅斑型などがある。通常の発疹と違い左右対称にでることが多い。"
"173","若年性脱毛症","","Y","",".33",".33",".33","0",".5",".5",".25",".25",".25",".25","L659","",""
"174","アトピー性皮膚炎","慢性頻回増悪","Y","",".25",".25",".25",".25",".5",".5",".1",".4",".1",".4","L209","",""
"175","難聴","","Y","",".18",".27",".36",".18",".5",".5",".25",".25",".25",".25","H919","",""
"176","老人性感音性難聴","","Y","","0","0",".17",".83",".5",".5",".25",".25",".25",".25","H905","",""
"177","中耳炎","急性","Y","",".36",".36",".14",".14",".5",".5",".4",".1",".1",".4","H669","",""
"178","口内炎・舌炎","急性頻回","Y","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","K121","K140","口内炎：頬の内側や歯茎などの粘膜にできる病変。ストレスやビタミン不足、ウィルス感染等による。アフタ性口内炎、カタル性口内炎がある。舌炎：舌が炎症を起こしている病気。舌への直接的ダメージのほか、貧血やウィルス感染により舌炎が起きる場合もある。"
"179","BPPV（良性発作性頭位めまい症）","急性突発","Y","","0",".23",".38",".38",".5",".5",".2",".4",".2",".2","H811","",""
"180","反復性耳下腺炎","急性慢性","Y","",".25",".25",".25",".25",".5",".5",".4",".1",".1",".4","K112","","耳下腺の腫れが繰り返し起きる病気。両側が腫れることが少なくほとんどが片一方だけ腫れ、あごの下や舌の下が腫れることはほとんどない。"
"181","感染性結膜炎","急性","Y","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","H131","",""
"182","麦粒腫（ものもらい）","急性","Y","",".25",".25",".25",".25",".5",".5",".1",".25",".4",".25","H000","",""
"183","調節性眼精疲労","","Y","","0",".2",".4",".4",".5",".5",".25",".25",".25",".25","H525","",""
"184","ドライアイ","急性慢性","Y","","0",".2",".4",".4",".5",".5",".4",".1",".1",".4","H041","","加齢や緊張、疲れにより涙が減り、目が乾くことで目の症状を引き起こす病気。目が乾く、充血する、光が眩しいなどの症状がある。"
"185","白内障","","Y","","0","0",".17",".9",".5",".5",".25",".25",".25",".25","H269","",""
"186","緑内障","増悪","Y","1","0","0","0",".9",".5",".5",".25",".25",".25",".25","H409","","眼球内部の圧力が上がることで、眼の視神経に障害が生じ、目が見えづらくなる病気。視野の一部欠損から徐々に広がるとともに、視野狭窄が起きる。"
"187","更年期障害","慢性","N","","0","0",".5",".5",".09",".91",".25",".25",".25",".25","N951","",""
"188","膣カンジダ","急性慢性","Y","","0",".4",".4",".2","0","1",".1",".3",".5",".1","B373","N771","膣の中にいるカンジダという真菌が増殖しておりものの異常や痒みなどの症状を引き起こす病気。症状としては、膣及び園周辺の痒み、おりものの異常、排尿時痛など。"
"189","風疹（三日ばしか）","急性","Y","",".5",".2",".14",".1",".5",".5",".2",".4",".3",".1","B069","","発疹、リンパ節の腫れ、熱の3つの症状をもつ急性ウイルス性感染症。顔に発疹が現れ、首から耳にかけて腫れるが症状は３日〜５日程度で消える。"
"190","水痘（みずぼうそう）","急性","Y","",".5",".3",".2","0",".5",".5",".3",".4",".2",".1","B019","",""
"191","流行性耳下腺炎（おたふくかぜ）","急性","Y","",".5",".3",".1",".1",".5",".5",".3",".2",".2",".3","B269","","ムンプスウイルスの感染により耳の前から顎にかけてある耳下腺・顎下腺が腫れて痛む感染症。4歳までで全体の50％が罹患する。接触感染、あるいは飛沫感染で感染する。症状としては、耳下腺、顎下腺の腫れ、おした時の痛み、嚥下痛、発熱、がある。"
"192","サルモネラ感染症","急性","Y","",".25",".25",".25",".25",".5",".5",".05",".15",".6",".2","A029","","サルモネラ菌による腸管感染症。生卵による感染が多く、夏から秋にかけて多い。症状は、発熱、腹痛、嘔吐、下痢で、腹痛はかなり強く、他の細菌感染症と比べても症状も重く、期間も長いことが多い。"
"193","ウィルス性髄膜炎","急性","Y","1",".4",".3",".33",".1",".5",".5",".25",".25",".25",".25","A879","",""
"194","胸水","","Y","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","J90","","胸膜腔に液体が異常に溜まった状態。あるいはその液体のこと。原因としては、感染症、外傷、心不全、肝不全、肺塞栓症、など数多くある。症状としては、呼吸困難や咳があり、"
"195","間質性肺炎","慢性","Y","1","0","0",".5",".5",".5",".5",".3",".2",".2",".3","J849","",""
"196","誤嚥性肺炎","頻回突発","Y","",".1",".1",".22",".6",".5",".5",".25",".25",".25",".25","J690","",""
"197","肺腫瘤","慢性","Y","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","R91","",""
"198","クラミジア肺炎","急性慢性","Y","",".3",".2",".2",".3",".5",".5",".4",".1",".1",".4","J160","","クラミドフィラ・ニューモニエという細菌の感染による肺炎。飛沫感染で、家庭内、小児・高齢者施設内での集団感染が起こることがある。また、肺炎球菌やマイコプラズマなどの病原体と一緒に感染しやすい。主な症状としては、長引く激しい咳、喉の痛み、鼻水、嗄声、痰（肺炎の場合）など。上気道炎・気管支炎でとどまることが多く38℃以上の高熱を呈する症例はあまり多くない。"
"199","百日咳","急性慢性","Y","",".25",".25",".25",".25",".5",".5",".1",".4",".4",".1","A379","","小児に多い呼吸器感染症。レプリーゼと呼ばれる特有の咳が特徴。また顔のむくみ、点状出血が起きる・短い咳が連続して何回も起こる・息を吸うときに、笛の音のようなヒューという音が出る（笛音）・「コンコンコンコンコンコン…ヒュー」という状態を繰り返す・2～3週間程度続き、完全に治るのに2～3か月かかる大人はこのような特徴的な咳は出ず、軽症で済む"
"200","気管支拡張症","慢性","Y","","0","0",".5",".5",".5",".5",".4",".2",".2",".4","J47","","何らかの原因で気管支が拡張し戻らない病気。痰や血痰が出やすくなり、肺炎や気管支炎になりやすい。"
"201","慢性呼吸不全","増悪","Y","","0","0",".33",".67",".5",".5",".25",".25",".25",".25","J961","","COPD、肺結核後遺症、間質性肺炎、肺癌などにより、肺本来の働きである、酸素を取り込み二酸化炭素を排出することが充分にできなくなる、いわるゆ呼吸不全が1か月以上続く状態。"
"202","労作性狭心症","急性突発頻回","Y","","0","0",".5",".5",".5",".5",".4",".1",".1",".4","I208","","心臓のまわりの血管（冠動脈）が狭くなって心臓の筋肉に血液が充分に届かなくなることにより、胸痛などが発生する病気。主な症状は、胸の締め付け、息苦しさ、胸以外の部分の痛みや違和感などもある。症状は15分程度で消失し、安静にしていると改善する。労作性は、体を動かしている時に発作が置き、安静により寛解するが、安静時狭心症は、安静時でも狭心症の症状が起きる。"
"203","心筋梗塞","急性突発","Y","1","0","0",".4",".6",".5",".5",".4",".1",".1",".4","I219","","心臓の冠動脈が詰まり、心筋の酸素不足により心臓が障害を受ける病気。症状としては、突然おこる胸の痛み、背中の痛み、冷や汗、吐き気、呼吸困難、意識消失などが発生する。"
"204","左脚ブロック","慢性","Y","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","I447","","左脚の障害により、左室に向う興奮が伝導されない状態である。このため、正常伝導で伝えられた右室からの興奮が、遅れて左室に伝わることになる。この場合、右室側から左室側に向けて遅れて興奮が伝わるため、胸部誘導の右側（V1, V2）で、その様子を眺めると、暫く遠ざかる興奮を見ることになり、深くて幅の広いS波が描かれる。一方の、左側（V5, V6）で見ると、近づく興奮を長く見続けることになるため、幅の広いR波が記録される。基礎疾患に心筋梗塞を有する場合、左脚ブロックの出現は広範囲の心筋障害を示すことが多い。"
"205","拡張型心筋症","増悪","N","","0",".2",".4",".4",".7",".3",".25",".25",".25",".25","I420","","心臓の筋肉が拡張（伸びる）することで、血液を全身に送る力が弱くなる病気。初期は症状がなく、心不全が起きることで心不全症状が出る。心不全症状：息切れ、倦怠感、呼吸困難、足のむくみ等検診で指摘されることが多い。"
"206","僧帽弁狭窄症・閉鎖不全症","慢性","Y","","0","0",".5",".5",".4",".6",".25",".25",".25",".25","I050","I340","心臓の僧帽弁が狭くなる、あるいはうまくは足らなくなる病気。僧帽弁逸脱症候群、あるいは拡張型心筋症などを原因として起こる。進行すると心不全症状として、息切れ、呼吸困難、むくみ、不整脈などが起きる。"
"207","解離性大動脈瘤","突発","Y","1","0","0",".5",".5",".5",".5",".25",".25",".25",".25","I710","",""
"208","胸部大動脈瘤","慢性急性","Y","","0","0",".33",".67",".77",".23",".25",".25",".25",".25","I712","","大動脈が部分的に拡張する疾患。胸部大動脈と腹部大動脈がある。動脈硬化や高血圧、糖尿病、高脂血症および加齢、肥満などが下忍となる。大動脈が破裂するまでは無症状のことが多く、胸部大動脈が大きくなると、加瀬、呼吸困難、嚥下障害、喀血、胸の痛み、背中の痛み、などがあり、腹部大動脈が大きくなると、腹部膨満感、腹痛、腰痛などがある。"
"209","原発性アルドステロン症","","N","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","E260","","副腎で血圧を上昇させるホルモンであるアルドステロンが過剰に生成されることで高血圧を起こす病気。高血圧患者の内５〜１０％程度を占める。"
"210","洞不全症候群（SSS）","慢性","Y","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","I495","",""
"211","QT延長症候群","慢性","Y","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","I490","","心電図上、QTの延長という特徴が強く現れること。動悸、失神発作、心停止などが発生する場合がある。"
"212","ミオパチー","増悪","N","",".5",".2",".2",".1",".5",".5",".25",".25",".25",".25","G729","","筋肉疾患の総称。筋力低下などの筋障害、眼球運動障害、嚥下障害などが起きる。先天性の場合も多い。"
"213","1型糖尿病","慢性","N","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","E10","","遺伝的糖尿病"
"214","熱中症","突発","N","",".25",".25",".25",".25",".5",".5",".05",".05",".85",".05","T678","",""
"215","鉄欠乏症","慢性","N","","0",".33",".33",".33",".5",".5",".25",".25",".25",".25","E611","",""
"216","やせ","慢性","Y","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","R634","",""
"217","耐糖能障害","","N","","0",".2",".4",".4",".5",".5",".25",".25",".25",".25","R730","","境界型糖尿病とも呼ぶ。"
"218","甲状腺癌","増悪","N","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","C73","","甲状腺に出来た癌。のどぼとけ付近のしこり（結節：けっせつ）以外、自覚症状がみられないことが多い。"
"219","亜急性甲状腺炎","急性慢性","N","1","0","0",".5",".5",".1",".9",".25",".25",".25",".25","E061","","甲状腺が腫れて、痛みがある状態の病気。（甲状腺炎では通常痛みはない。）女性に多く急性よりは長いが、治りやすく再発することも稀。"
"220","副腎腫瘍","慢性","N","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","D441","","様々なホルモンを生成する副腎に腫瘍ができた状態。原発性アルドステロン症の場合、高血圧症の5〜10％を占め、症状としては高血圧、血中カリウム低値、筋力低下、手足のしびれなど。クッシング症候群の場合、症状としては高血圧、糖尿病、免疫力低下、多毛、肥満（手足は細い）、骨粗鬆症、性格変化などがある。"
"221","単純性甲状腺腫","慢性","N","","0",".2",".4",".4",".5",".5",".25",".25",".25",".25","E049","","甲状腺が腫大しているだけで他に特別な異常がない状態。基本的には治療の必要はない。"
"222","末端肥大症","","N","","0",".5",".5","0",".5",".5",".25",".25",".25",".25","E220","",""
"223","甲状腺機能亢進症（バセドウ病）","慢性","N","",".2",".3",".3",".2",".2",".8",".25",".25",".25",".25","E059","","免疫により過剰に甲状腺ホルモンが分泌される病気。甲状腺の腫れ（首の全面の腫れ）と、動悸、眼球突出などが特徴的症状だが本人が症状を自覚しない場合も多い。甲状腺ホルモンが代謝を上げたりエネルギーを使うようにさせるホルモンのため、倦怠感や体重減少、発汗・寝汗、息切れ、手の震え、下痢などの症状がある。"
"224","出血性腸炎","急性","N","","0",".33",".33",".33",".5",".5",".25",".25",".25",".25","A09","","※薬剤性急性出血性腸炎と同等とみなす。ペニシリン使用後に発症することのある突然の腹痛、下痢、下血を伴う感染症。比較的若い人に起きやすい。"
"225","急性肝炎","急性","N","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","K720","","肝炎ウィルスにより肝臓が炎症を起こした状態。急性肝炎を起こすのは、主にA型・B型・C型（慢性は、B型・C型）かぜ様症状（発熱・咽頭痛・頭痛）の後、黄疸、全身倦怠感、食欲不振、吐き気・嘔吐、右上腹部痛、などの症状が発生する。"
"226","乳糖不耐症","慢性","N","","1","0","0","0",".5",".5",".25",".25",".25",".25","E739","","乳糖を分解する酵素（ラクターゼ）の不足により乳糖を分解・消化出来ないため、下痢や腹部の痙攣、腹痛などの腹部症状が出る病気。先天性、老化によって起きる場合、他の病気などが原因で起きる場合がある。"
"227","潰瘍性大腸炎","頻回","Y","1","0","0",".5",".5",".5",".5",".2",".3",".2",".3","K519","","炎症により大腸の粘膜が荒れる、炎症性腸疾患。若いころ（10代〜30代）から発症する。免疫異常が原因として考えられている。主な症状は下痢、腹痛、下痢に血がまじる、などであり、重症化すると発熱や下血に寄る貧血もありえる。"
"228","異物誤飲","急性","Y","",".27",".27",".18",".27",".5",".5",".25",".25",".25",".25","T189","",""
"229","消化管カンジダ症","慢性","Y","",".33",".22",".22",".22",".5",".5",".2",".2",".4",".2","B378","K938","体全体の抵抗力が弱った時にカンジダという真菌により日和見感染を起こす病気。カンジダ菌や酵母菌からは「菌糸」と言われる糸状の触手を伸びて腸管壁を貫き、「有機酸」と言われる物質を体内に放出する。有機酸はエネルギー産生の働きを阻害することにより慢性疲労などを引き起こす。"
"230","アニサキス症","突発","Y","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","B810","","魚介類に潜む寄生虫アニサキスが胃や腸にとどまる病気。急激な腹痛を起こし、吐き気や嘔吐を起こすこともある。また蕁麻疹などのアレルギー反応を起こすこともある。"
"231","肝硬変","慢性増悪","N","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","K746","","肝臓の障害が進み肝臓が線維化した状態。初期には症状が出ないが、進行することで食欲不振、倦怠感、全身のむくみ、黄疸、手の震え、腹水などがでるようになる。"
"232","HBキャリア","慢性","N","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","Z225","",""
"233","閉塞性黄疸","慢性","Y","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","K831","","胆管結石や胆嚢炎など胆管系の閉塞や狭窄によリ起こる黄疸。"
"234","胆嚢腺筋症","","","","0","0",".4",".6",".5",".5",".25",".25",".25",".25","D135","",""
"235","脾腫","","N","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","R161","","脾臓の腫大した状態。特有な症状がみられることはないが、左上の腹部や背中に膨満感や痛みが現れることがある。脾腫になると、血球や血小板を過剰に取り込んで貯蔵するようになるため（脾機能亢進症）、血液中の血球や血小板の数が少なくなります。このプロセスは、血球や血小板を多く取り込むほど脾臓が大きくなり、脾臓が大きくなるほど、取り込む血球や血小板がさらに増えるという悪循環に陥ります。"
"236","慢性膵炎","慢性","Y","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","K861","","膵臓の細胞の変性により、膵臓の消化酵素やホルモンが分泌出来ない状態。主に大量の飲酒により起こる。６ヶ月以上上腹部痛〜背部痛が続き、痛みは前かがみになると和らぐ。消化酵素が充分でないため、体重減少や下痢なども起こる。その他吐き気・嘔吐、食欲不振や腹部膨満感もあることがある。"
"237","急性膵炎","急性","Y","","0","0",".6",".4",".5",".5",".25",".25",".25",".25","K85","","アルコールや、胆石、原因不明の突発性などが原因で活性化された膵酵素(すいこうそ)によって自分の膵臓が消化されてしまい、膵臓やその他の主要な臓器に炎症と障害が引き起こされる病気。軽症から、多臓器不全で死に至るまで様々なケースがある。みぞおちから左上腹部で、しばし背部にも広がる上腹部痛。食事の後やアルコールを飲んだ後に痛みが発生することが多い。痛みは膝を曲げて腹ばいになると和らぐことがある。その他、吐き気・嘔吐・腹部膨満感・食欲不振・発熱がある。"
"238","体質性黄疸","","","","1","0","0","0",".5",".5",".25",".25",".25",".25","E806","",""
"239","前立腺癌","増悪","N","","0","0",".33",".67",".5",".5",".25",".25",".25",".25","C61","",""
"240","巣状糸球体硬化症","慢性急性頻回","Y","","0",".25",".25",".5",".5",".5",".25",".25",".25",".25","N26","","糸球体の一部が硬化し、腎臓の機能が低下する。ネフローゼ症候群の一種。むくみ及び蛋白尿が特徴。"
"241","IgA腎症","慢性","Y","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","N028","",""
"242","腎血管筋脂肪腫","慢性","Y","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","D177","","腎に発生する血管、平滑筋、脂肪組織からなる、多くは良性の充実性腫瘍であり、腎腫瘍の約0.3％を占める。自覚症状は、腫瘍の大きさと関連することが多く、腹痛、血尿、腫瘤触知を認めることがある。"
"243","馬蹄腎","慢性","Y","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","Q631","","腎臓の先天的形態異常で左右の腎臓が下部でつながり、U型となっている状態。馬蹄腎自体は無症状だが、腎臓結石、水腎症、尿路感染症などの合併症が起きやすい。"
"244","反復性膀胱炎","頻回慢性","Y","","0","0",".5",".5",".3",".7",".25",".25",".25",".25","N309","","尿路結石や前立腺肥大、膀胱神経障害などの基礎疾患、あるいは間質性膀胱炎などにより、頻回、あるいは慢性的に膀胱炎症状がでる事。頻尿、排尿時痛、尿混濁、などがあり急性の膀胱炎より症状は軽いが長引く。"
"245","水腎・尿管症","急性","Y","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","N133","","尿管結石などにより、尿が出なくなることにより腎臓が拡張してしまう病気。急速に発生すると、脇腹から腰、下腹部にかけての激しい痛みがある。"
"246","ネフローゼ症候群","慢性","N","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","N049","","腎臓の糸球体の障害により尿中に大量のたんぱく質が流れでて血中のたんぱく質が減少する病気。一次性と二次性があり、二次性の場合、糖尿病性腎症、SLE、全身性アミロイドーシスが原因となり腎臓が障害を受ける。症状としては、全身のむくみ（浮腫）、体重増加、蛋白尿（尿の泡立ち）、高血圧、貧血、肺水腫による倦怠感などが見られる。"
"247","腎盂腎炎","急性","N","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","N12","","前立腺肥大や尿路結石などが原因により、腎臓の腎盂の部分が細菌に感染する病気。発熱、悪寒震え、背中や腰の痛み、筋肉痛、だるさ、吐き気などの症状を起こす。膀胱炎などが一緒に発症している場合もある。"
"248","糸球体腎炎","慢性","Y","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","N059","",""
"249","クインケ浮腫（血管性浮腫）","急性突発","Y","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","T783","","まぶたや唇、皮膚が突然腫れる。症状は突発性で数時間で浮腫が完成し、３日程度で消失する。限局性、非対称性、眼瞼、口唇、咽頭などに起きやすい。原因はアレルギーや日光、温度などの物理的刺激、ACE阻害薬など、様々な原因がある。"
"250","へノッホ・シェーンライン紫斑病（IGA血管炎）","急性","Y","1",".4",".4",".2","0",".5",".5",".25",".25",".25",".25","D690","","小児に最も頻繁に発症する，主として小血管を侵す脈管炎である。よくある症状には，触知可能な紫斑，関節痛，胃腸の症状および徴候，糸球体腎炎がある。"
"251","リウマチ性多発筋痛症（PMR）","慢性","N","1","0","0",".33",".67",".5",".5",".25",".25",".25",".25","M353","","膠原病の一種。症状はある日突然現れ発熱、食欲減退、倦怠感などの全身症状とともに、左右対称の筋肉痛が首から肩、腰、太ももにかけておこり、肩や膝、手首の左右対称の関節痛なども起きる。"
"252","巨細胞性動脈炎（側頭動脈炎）","慢性","N","1","0","0",".5",".5",".5",".5",".25",".25",".25",".25","M316","","こめかみあたりの側頭動脈など大動脈や太い動脈に炎症が起きる病気。リウマチ性多発筋痛症と同時に発症することが多い。全身症状として発熱、倦怠感、側頭動脈により頭痛や顎関節の痛みなどがおきる。"
"253","ティーツェ症候群（肋軟骨炎）","急性慢性","Y","","0","0",".7",".3",".5",".5",".25",".25",".25",".25","M9408","","胸郭にある軟骨の炎症に起因する痛み。原因は不明で、交通事故などの外傷や特定のウィルス感染、激しい咳などが原因ではないかと言われている。症状としては、片側性の複数の肋骨肋軟骨接合部が痛む。体幹の動きや深呼吸、上肢の運動で痛みが増強する。疼痛部位は限局していることが特徴。"
"254","一過性脳虚血発作","急性突発","Y","","0","0",".33",".7",".5",".5",".25",".25",".25",".25","G459","","脳の血管が一時的に詰まることで、脳梗塞のような症状が一時的に発生して、消失する。発作後４8時間以内に脳梗塞が発生するリスクが高くなる。症状は、片側性のて箸の麻痺、しびれ、しゃべりずらさ、めまい、失神など。"
